datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,count,registered
13/01/2011 09:00,Spring,No,Not a weekend,Clear,5.74,6.06,50,22.0028,2,139,137
13/01/2011 10:00,Spring,No,Not a weekend,Cloudy,6.56,6.82,50,23.9994,2,38,36
13/01/2011 11:00,Spring,No,Not a weekend,Cloudy,8.2,8.335,44,30.0026,4,37,33
13/01/2011 12:00,Spring,No,Not a weekend,Clear,8.2,8.335,44,27.9993,3,52,49
13/01/2011 13:00,Spring,No,Not a weekend,Clear,9.02,9.85,41,30.0026,2,83,81
13/01/2011 14:00,Spring,No,Not a weekend,Clear,9.02,9.85,41,26.0027,3,42,39
13/01/2011 15:00,Spring,No,Not a weekend,Clear,9.84,10.605,38,19.9995,5,60,55
13/01/2011 16:00,Spring,No,Not a weekend,Clear,9.84,10.605,38,23.9994,2,78,76
13/01/2011 17:00,Spring,No,Not a weekend,Clear,8.2,9.09,40,19.0012,4,162,158
13/01/2011 18:00,Spring,No,Not a weekend,Clear,8.2,9.09,40,22.0028,3,144,141
13/01/2011 19:00,Spring,No,Not a weekend,Clear,6.56,7.575,47,16.9979,1,99,98
13/01/2011 20:00,Spring,No,Not a weekend,Clear,6.56,7.575,47,15.0013,0,64,64
13/01/2011 21:00,Spring,No,Not a weekend,Clear,5.74,6.06,46,19.9995,0,40,40
13/01/2011 22:00,Spring,No,Not a weekend,Clear,5.74,6.06,46,22.0028,0,30,30
13/01/2011 23:00,Spring,No,Not a weekend,Clear,4.92,6.82,50,12.998,1,15,14
14/01/2011 00:00,Spring,No,Not a weekend,Clear,4.92,6.82,50,12.998,0,14,14
14/01/2011 01:00,Spring,No,Not a weekend,Clear,4.1,6.06,54,11.0014,0,5,5
14/01/2011 02:00,Spring,No,Not a weekend,Clear,4.1,6.06,54,8.9981,0,1,1
14/01/2011 03:00,Spring,No,Not a weekend,Clear,4.1,6.82,54,7.0015,0,1,1
14/01/2011 05:00,Spring,No,Not a weekend,Clear,4.1,6.82,54,6.0032,0,8,8
14/01/2011 06:00,Spring,No,Not a weekend,Clear,4.1,9.09,54,0,0,17,17
14/01/2011 07:00,Spring,No,Not a weekend,Clear,4.1,6.06,74,11.0014,0,70,70
14/01/2011 08:00,Spring,No,Not a weekend,Clear,4.92,8.335,68,0,2,158,156
14/01/2011 09:00,Spring,No,Not a weekend,Clear,5.74,7.575,69,8.9981,0,117,117
14/01/2011 10:00,Spring,No,Not a weekend,Clear,7.38,9.09,55,12.998,4,44,40
14/01/2011 11:00,Spring,No,Not a weekend,Clear,7.38,8.335,51,19.0012,6,53,47
14/01/2011 12:00,Spring,No,Not a weekend,Clear,8.2,9.85,44,16.9979,2,61,59
14/01/2011 13:00,Spring,No,Not a weekend,Clear,9.02,9.85,37,26.0027,4,77,73
14/01/2011 14:00,Spring,No,Not a weekend,Clear,9.02,10.605,41,19.0012,5,64,59
14/01/2011 15:00,Spring,No,Not a weekend,Clear,9.84,12.12,38,11.0014,9,68,59
14/01/2011 16:00,Spring,No,Not a weekend,Clear,9.02,12.12,41,7.0015,3,90,87
14/01/2011 17:00,Spring,No,Not a weekend,Clear,9.02,11.365,41,11.0014,4,159,155
14/01/2011 18:00,Spring,No,Not a weekend,Clear,8.2,12.88,47,0,5,139,134
14/01/2011 19:00,Spring,No,Not a weekend,Clear,6.56,9.85,59,6.0032,3,92,89
14/01/2011 20:00,Spring,No,Not a weekend,Clear,7.38,12.12,59,0,0,68,68
14/01/2011 21:00,Spring,No,Not a weekend,Clear,6.56,11.365,69,0,4,52,48
14/01/2011 22:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,69,0,2,36,34
14/01/2011 23:00,Spring,No,Not a weekend,Cloudy,7.38,12.12,55,0,1,27,26
15/01/2011 00:00,Spring,No,Holiday,Clear,7.38,12.12,55,0,3,28,25
15/01/2011 01:00,Spring,No,Holiday,Cloudy,6.56,9.85,59,6.0032,2,20,18
15/01/2011 02:00,Spring,No,Holiday,Cloudy,6.56,9.85,59,6.0032,0,12,12
15/01/2011 03:00,Spring,No,Holiday,Cloudy,6.56,11.365,59,0,1,8,7
15/01/2011 04:00,Spring,No,Holiday,Cloudy,6.56,11.365,59,0,0,5,5
15/01/2011 05:00,Spring,No,Holiday,Clear,6.56,11.365,59,0,0,1,1
15/01/2011 06:00,Spring,No,Holiday,Clear,5.74,8.335,63,7.0015,1,3,2
15/01/2011 07:00,Spring,No,Holiday,Clear,5.74,10.605,63,0,1,10,9
15/01/2011 08:00,Spring,No,Holiday,Clear,5.74,7.575,63,8.9981,1,23,22
15/01/2011 09:00,Spring,No,Holiday,Clear,6.56,9.09,64,8.9981,2,33,31
15/01/2011 10:00,Spring,No,Holiday,Clear,7.38,9.85,59,11.0014,2,59,57
15/01/2011 11:00,Spring,No,Holiday,Clear,8.2,9.85,55,15.0013,18,72,54
15/01/2011 12:00,Spring,No,Holiday,Clear,9.84,11.365,48,15.0013,15,89,74
15/01/2011 13:00,Spring,No,Holiday,Clear,11.48,12.88,38,19.9995,21,101,80
15/01/2011 14:00,Spring,No,Holiday,Clear,12.3,14.395,39,19.0012,26,118,92
15/01/2011 15:00,Spring,No,Holiday,Cloudy,13.12,15.91,36,12.998,21,129,108
15/01/2011 16:00,Spring,No,Holiday,Cloudy,13.94,16.665,34,12.998,33,128,95
15/01/2011 17:00,Spring,No,Holiday,Cloudy,13.12,15.15,36,19.0012,29,83,54
15/01/2011 18:00,Spring,No,Holiday,Cloudy,12.3,14.395,45,16.9979,15,84,69
15/01/2011 19:00,Spring,No,Holiday,Cloudy,13.12,15.15,39,16.9979,14,74,60
15/01/2011 20:00,Spring,No,Holiday,Cloudy,13.12,15.15,39,16.9979,6,41,35
15/01/2011 21:00,Spring,No,Holiday,Cloudy,13.12,15.15,39,15.0013,6,57,51
15/01/2011 22:00,Spring,No,Holiday,Cloudy,12.3,15.91,42,7.0015,0,26,26
15/01/2011 23:00,Spring,No,Holiday,Clear,12.3,14.395,45,19.0012,5,44,39
16/01/2011 00:00,Spring,No,Holiday,Clear,10.66,15.15,56,0,6,39,33
16/01/2011 01:00,Spring,No,Holiday,Clear,10.66,13.635,56,8.9981,4,23,19
16/01/2011 02:00,Spring,No,Holiday,Clear,10.66,14.395,56,6.0032,3,16,13
16/01/2011 03:00,Spring,No,Holiday,Clear,9.02,13.635,69,0,9,15,6
16/01/2011 04:00,Spring,No,Holiday,Clear,10.66,12.88,56,11.0014,0,1,1
16/01/2011 05:00,Spring,No,Holiday,Cloudy,10.66,12.88,56,11.0014,1,2,1
16/01/2011 06:00,Spring,No,Holiday,Cloudy,10.66,12.88,56,11.0014,0,1,1
16/01/2011 07:00,Spring,No,Holiday,Cloudy,9.84,10.605,56,19.9995,0,3,3
16/01/2011 08:00,Spring,No,Holiday,Clear,9.02,10.605,55,19.0012,0,18,18
16/01/2011 09:00,Spring,No,Holiday,Clear,9.02,10.605,51,16.9979,3,32,29
16/01/2011 10:00,Spring,No,Holiday,Clear,9.02,10.605,51,19.0012,8,79,71
16/01/2011 11:00,Spring,No,Holiday,Clear,9.84,11.365,44,16.9979,23,93,70
16/01/2011 12:00,Spring,No,Holiday,Clear,9.84,10.605,41,19.0012,29,104,75
16/01/2011 13:00,Spring,No,Holiday,Clear,10.66,11.365,35,19.9995,23,118,95
16/01/2011 14:00,Spring,No,Holiday,Clear,11.48,13.635,36,16.9979,22,91,69
16/01/2011 15:00,Spring,No,Holiday,Clear,10.66,12.12,38,16.9979,35,113,78
16/01/2011 16:00,Spring,No,Holiday,Clear,9.84,11.365,38,15.0013,22,99,77
16/01/2011 17:00,Spring,No,Holiday,Clear,9.02,10.605,37,16.9979,23,105,82
16/01/2011 18:00,Spring,No,Holiday,Clear,8.2,10.605,40,11.0014,11,67,56
16/01/2011 19:00,Spring,No,Holiday,Clear,7.38,9.85,47,8.9981,14,61,47
16/01/2011 20:00,Spring,No,Holiday,Clear,7.38,9.85,47,11.0014,7,57,50
16/01/2011 21:00,Spring,No,Holiday,Clear,7.38,9.85,51,11.0014,6,28,22
16/01/2011 22:00,Spring,No,Holiday,Cloudy,8.2,10.605,49,8.9981,2,21,19
16/01/2011 23:00,Spring,No,Holiday,Cloudy,8.2,11.365,40,7.0015,0,18,18
17/01/2011 00:00,Spring,Yes,Holiday,Cloudy,8.2,9.85,47,15.0013,1,17,16
17/01/2011 01:00,Spring,Yes,Holiday,Cloudy,8.2,9.85,44,12.998,1,16,15
17/01/2011 02:00,Spring,Yes,Holiday,Cloudy,7.38,8.335,43,16.9979,0,8,8
17/01/2011 03:00,Spring,Yes,Holiday,Cloudy,7.38,9.09,43,12.998,0,2,2
17/01/2011 04:00,Spring,Yes,Holiday,Cloudy,7.38,9.85,43,8.9981,1,3,2
17/01/2011 05:00,Spring,Yes,Holiday,Cloudy,7.38,9.85,43,11.0014,0,1,1
17/01/2011 06:00,Spring,Yes,Holiday,Cloudy,7.38,9.09,43,12.998,0,5,5
17/01/2011 07:00,Spring,Yes,Holiday,Cloudy,6.56,9.09,50,8.9981,4,13,9
17/01/2011 08:00,Spring,Yes,Holiday,Cloudy,6.56,7.575,47,15.0013,3,33,30
17/01/2011 09:00,Spring,Yes,Holiday,Cloudy,6.56,7.575,47,15.0013,8,47,39
17/01/2011 10:00,Spring,Yes,Holiday,Cloudy,6.56,7.575,50,16.9979,7,57,50
17/01/2011 11:00,Spring,Yes,Holiday,Cloudy,6.56,7.575,55,12.998,9,64,55
17/01/2011 12:00,Spring,Yes,Holiday,Cloudy,7.38,9.85,47,8.9981,10,80,70
17/01/2011 13:00,Spring,Yes,Holiday,Cloudy,7.38,9.85,47,8.9981,13,93,80
17/01/2011 14:00,Spring,Yes,Holiday,Cloudy,7.38,10.605,43,7.0015,12,86,74
17/01/2011 15:00,Spring,Yes,Holiday,Cloudy,8.2,10.605,47,11.0014,21,93,72
17/01/2011 16:00,Spring,Yes,Holiday,Cloudy,8.2,10.605,47,11.0014,6,82,76
17/01/2011 17:00,Spring,Yes,Holiday,Clear,8.2,9.85,51,12.998,4,71,67
17/01/2011 18:00,Spring,Yes,Holiday,Cloudy,7.38,8.335,55,16.9979,7,92,85
17/01/2011 19:00,Spring,Yes,Holiday,Light Rain,7.38,9.09,59,12.998,2,60,58
17/01/2011 20:00,Spring,Yes,Holiday,Light Rain,6.56,7.575,80,12.998,4,33,29
17/01/2011 21:00,Spring,Yes,Holiday,Light Rain,6.56,7.575,80,12.998,3,27,24
17/01/2011 22:00,Spring,Yes,Holiday,Light Rain,5.74,6.06,93,16.9979,0,13,13
17/01/2011 23:00,Spring,Yes,Holiday,Light Rain,6.56,6.82,86,19.0012,1,4,3
18/01/2011 12:00,Spring,No,Not a weekend,Cloudy,8.2,9.09,86,22.0028,0,3,3
18/01/2011 13:00,Spring,No,Not a weekend,Cloudy,8.2,9.85,86,15.0013,0,22,22
18/01/2011 14:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,80,11.0014,2,28,26
18/01/2011 15:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,87,11.0014,3,35,32
18/01/2011 16:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,87,12.998,0,61,61
18/01/2011 17:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,82,12.998,1,125,124
18/01/2011 18:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,80,11.0014,1,133,132
18/01/2011 19:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,80,8.9981,1,99,98
18/01/2011 20:00,Spring,No,Not a weekend,Cloudy,9.02,13.635,87,0,0,83,83
18/01/2011 21:00,Spring,No,Not a weekend,Cloudy,9.02,12.12,93,7.0015,0,41,41
18/01/2011 22:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,93,6.0032,0,33,33
18/01/2011 23:00,Spring,No,Not a weekend,Cloudy,9.02,13.635,93,0,1,20,19
19/01/2011 00:00,Spring,No,Not a weekend,Cloudy,9.02,13.635,93,0,0,3,3
19/01/2011 01:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,8.9981,1,7,6
19/01/2011 02:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,8.9981,0,3,3
19/01/2011 04:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,8.9981,1,2,1
19/01/2011 05:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,93,6.0032,0,7,7
19/01/2011 06:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,93,6.0032,0,32,32
19/01/2011 07:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,92,7.0015,1,90,89
19/01/2011 08:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,93,7.0015,1,197,196
19/01/2011 09:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,93,7.0015,2,109,107
19/01/2011 10:00,Spring,No,Not a weekend,Cloudy,10.66,13.635,93,8.9981,1,47,46
19/01/2011 11:00,Spring,No,Not a weekend,Cloudy,11.48,15.15,87,6.0032,5,52,47
19/01/2011 12:00,Spring,No,Not a weekend,Cloudy,12.3,15.91,81,6.0032,5,70,65
19/01/2011 13:00,Spring,No,Not a weekend,Clear,16.4,20.455,62,19.0012,11,78,67
19/01/2011 14:00,Spring,No,Not a weekend,Clear,16.4,20.455,58,16.9979,7,75,68
19/01/2011 15:00,Spring,No,Not a weekend,Clear,16.4,20.455,54,19.0012,4,82,78
19/01/2011 16:00,Spring,No,Not a weekend,Clear,15.58,19.695,58,26.0027,10,104,94
19/01/2011 17:00,Spring,No,Not a weekend,Clear,14.76,16.665,57,22.0028,7,197,190
19/01/2011 18:00,Spring,No,Not a weekend,Clear,13.94,15.91,61,19.0012,5,161,156
19/01/2011 19:00,Spring,No,Not a weekend,Clear,13.12,14.395,57,27.9993,4,112,108
19/01/2011 20:00,Spring,No,Not a weekend,Clear,13.12,15.15,49,19.9995,2,76,74
19/01/2011 21:00,Spring,No,Not a weekend,Clear,13.12,14.395,49,27.9993,4,59,55
19/01/2011 22:00,Spring,No,Not a weekend,Clear,12.3,15.15,52,11.0014,6,59,53
19/01/2011 23:00,Spring,No,Not a weekend,Clear,12.3,13.635,52,31.0009,1,28,27
01/02/2011 00:00,Spring,No,Not a weekend,Cloudy,6.56,9.09,64,7.0015,2,8,6
01/02/2011 01:00,Spring,No,Not a weekend,Cloudy,6.56,9.09,69,7.0015,0,3,3
01/02/2011 02:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,69,0,0,2,2
01/02/2011 03:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,69,0,0,2,2
01/02/2011 05:00,Spring,No,Not a weekend,Light Rain,5.74,10.605,93,0,0,3,3
01/02/2011 06:00,Spring,No,Not a weekend,Light Rain,5.74,10.605,93,0,0,22,22
01/02/2011 07:00,Spring,No,Not a weekend,Light Rain,6.56,11.365,93,0,0,52,52
01/02/2011 08:00,Spring,No,Not a weekend,Light Rain,6.56,11.365,93,0,3,135,132
01/02/2011 09:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,93,0,2,116,114
01/02/2011 10:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,93,0,0,47,47
01/02/2011 11:00,Spring,No,Not a weekend,Cloudy,7.38,12.12,86,0,2,51,49
01/02/2011 12:00,Spring,No,Not a weekend,Cloudy,8.2,12.88,86,0,2,55,53
01/02/2011 13:00,Spring,No,Not a weekend,Cloudy,8.2,12.88,86,0,3,52,49
01/02/2011 14:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,80,6.0032,5,54,49
01/02/2011 15:00,Spring,No,Not a weekend,Cloudy,9.84,14.395,75,0,7,52,45
01/02/2011 16:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,75,8.9981,3,64,61
01/02/2011 17:00,Spring,No,Not a weekend,Cloudy,9.84,14.395,75,0,4,176,172
01/02/2011 18:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,81,7.0015,3,168,165
01/02/2011 19:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,81,8.9981,3,108,105
01/02/2011 20:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,87,8.9981,5,74,69
01/02/2011 21:00,Spring,No,Not a weekend,Cloudy,9.02,11.365,87,8.9981,0,64,64
01/02/2011 22:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,87,6.0032,2,36,34
01/02/2011 23:00,Spring,No,Not a weekend,Light Rain,8.2,9.85,93,12.998,1,16,15
02/02/2011 00:00,Spring,No,Not a weekend,Light Rain,9.02,12.12,93,7.0015,0,2,2
02/02/2011 01:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,12.998,0,3,3
02/02/2011 02:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,8.9981,4,4,0
02/02/2011 03:00,Spring,No,Not a weekend,Light Rain,9.02,11.365,93,8.9981,0,1,1
02/02/2011 04:00,Spring,No,Not a weekend,Light Rain,9.02,10.605,93,19.0012,0,1,1
02/02/2011 05:00,Spring,No,Not a weekend,Light Rain,9.02,12.12,93,7.0015,0,3,3
02/02/2011 06:00,Spring,No,Not a weekend,Light Rain,9.02,12.12,93,7.0015,1,18,17
02/02/2011 07:00,Spring,No,Not a weekend,Light Rain,9.02,10.605,93,15.0013,1,49,48
02/02/2011 08:00,Spring,No,Not a weekend,Light Rain,9.02,10.605,93,15.0013,1,155,154
02/02/2011 09:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,93,6.0032,4,123,119
02/02/2011 10:00,Spring,No,Not a weekend,Cloudy,9.02,13.635,100,0,2,61,59
02/02/2011 11:00,Spring,No,Not a weekend,Cloudy,9.84,11.365,93,12.998,5,52,47
02/02/2011 12:00,Spring,No,Not a weekend,Cloudy,9.84,11.365,93,15.0013,3,64,61
02/02/2011 13:00,Spring,No,Not a weekend,Clear,13.94,16.665,93,11.0014,1,75,74
02/02/2011 14:00,Spring,No,Not a weekend,Clear,15.58,19.695,82,26.0027,2,63,61
02/02/2011 15:00,Spring,No,Not a weekend,Clear,15.58,19.695,76,22.0028,10,76,66
02/02/2011 16:00,Spring,No,Not a weekend,Clear,14.76,16.665,71,19.9995,8,103,95
02/02/2011 17:00,Spring,No,Not a weekend,Clear,14.76,15.91,53,35.0008,7,190,183
02/02/2011 18:00,Spring,No,Not a weekend,Clear,13.94,14.395,42,36.9974,7,182,175
02/02/2011 19:00,Spring,No,Not a weekend,Clear,11.48,12.12,45,32.9975,3,91,88
02/02/2011 20:00,Spring,No,Not a weekend,Clear,9.84,9.85,48,36.9974,4,75,71
02/02/2011 21:00,Spring,No,Not a weekend,Clear,9.02,9.85,47,22.0028,1,63,62
02/02/2011 22:00,Spring,No,Not a weekend,Clear,9.02,10.605,44,16.9979,5,40,35
02/02/2011 23:00,Spring,No,Not a weekend,Clear,8.2,8.335,44,30.0026,3,32,29
03/02/2011 00:00,Spring,No,Not a weekend,Clear,8.2,8.335,40,30.0026,1,12,11
03/02/2011 01:00,Spring,No,Not a weekend,Clear,8.2,7.575,44,35.0008,0,5,5
03/02/2011 02:00,Spring,No,Not a weekend,Clear,7.38,8.335,43,16.9979,0,2,2
03/02/2011 03:00,Spring,No,Not a weekend,Clear,7.38,8.335,43,16.9979,0,1,1
03/02/2011 05:00,Spring,No,Not a weekend,Clear,6.56,6.82,50,19.9995,0,2,2
03/02/2011 06:00,Spring,No,Not a weekend,Clear,6.56,6.82,43,23.9994,0,39,39
03/02/2011 07:00,Spring,No,Not a weekend,Clear,5.74,6.06,50,22.0028,1,87,86
03/02/2011 08:00,Spring,No,Not a weekend,Clear,5.74,6.06,50,23.9994,4,188,184
03/02/2011 09:00,Spring,No,Not a weekend,Clear,6.56,6.82,47,19.9995,6,133,127
03/02/2011 10:00,Spring,No,Not a weekend,Clear,7.38,7.575,43,22.0028,2,52,50
03/02/2011 11:00,Spring,No,Not a weekend,Clear,7.38,6.82,43,30.0026,9,64,55
03/02/2011 12:00,Spring,No,Not a weekend,Clear,8.2,9.09,40,23.9994,2,69,67
03/02/2011 13:00,Spring,No,Not a weekend,Clear,8.2,8.335,40,27.9993,4,51,47
03/02/2011 14:00,Spring,No,Not a weekend,Clear,9.02,9.85,37,26.0027,4,47,43
03/02/2011 15:00,Spring,No,Not a weekend,Clear,9.02,9.85,37,22.0028,4,60,56
03/02/2011 16:00,Spring,No,Not a weekend,Clear,9.02,10.605,37,16.9979,5,78,73
03/02/2011 17:00,Spring,No,Not a weekend,Clear,8.2,9.85,40,12.998,5,175,170
03/02/2011 18:00,Spring,No,Not a weekend,Clear,8.2,10.605,40,11.0014,2,147,145
03/02/2011 19:00,Spring,No,Not a weekend,Clear,8.2,12.88,40,0,4,96,92
03/02/2011 20:00,Spring,No,Not a weekend,Clear,8.2,11.365,47,6.0032,1,109,108
03/02/2011 21:00,Spring,No,Not a weekend,Clear,7.38,10.605,55,7.0015,1,54,53
03/02/2011 22:00,Spring,No,Not a weekend,Clear,7.38,10.605,51,6.0032,2,41,39
03/02/2011 23:00,Spring,No,Not a weekend,Clear,8.2,11.365,47,7.0015,4,38,34
04/02/2011 00:00,Spring,No,Not a weekend,Cloudy,8.2,12.88,44,0,3,13,10
04/02/2011 01:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,59,0,0,7,7
04/02/2011 02:00,Spring,No,Not a weekend,Cloudy,5.74,8.335,63,7.0015,0,1,1
04/02/2011 03:00,Spring,No,Not a weekend,Cloudy,5.74,8.335,63,7.0015,0,1,1
04/02/2011 05:00,Spring,No,Not a weekend,Cloudy,5.74,7.575,63,8.9981,0,7,7
04/02/2011 06:00,Spring,No,Not a weekend,Cloudy,6.56,11.365,55,0,2,28,26
04/02/2011 07:00,Spring,No,Not a weekend,Clear,5.74,10.605,59,0,0,87,87
04/02/2011 08:00,Spring,No,Not a weekend,Clear,5.74,7.575,74,8.9981,3,220,217
04/02/2011 09:00,Spring,No,Not a weekend,Cloudy,6.56,9.09,80,8.9981,3,127,124
04/02/2011 10:00,Spring,No,Not a weekend,Cloudy,8.2,10.605,51,8.9981,5,51,46
04/02/2011 11:00,Spring,No,Not a weekend,Clear,9.02,11.365,51,11.0014,3,64,61
04/02/2011 12:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,48,11.0014,8,86,78
04/02/2011 13:00,Spring,No,Not a weekend,Cloudy,10.66,12.88,50,15.0013,9,82,73
04/02/2011 14:00,Spring,No,Not a weekend,Cloudy,11.48,13.635,45,11.0014,15,91,76
04/02/2011 15:00,Spring,No,Not a weekend,Cloudy,11.48,13.635,48,16.9979,9,90,81
04/02/2011 16:00,Spring,No,Not a weekend,Cloudy,12.3,14.395,42,15.0013,8,99,91
04/02/2011 17:00,Spring,No,Not a weekend,Cloudy,10.66,13.635,56,8.9981,10,205,195
04/02/2011 18:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,60,7.0015,3,155,152
04/02/2011 19:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,65,8.9981,1,103,102
04/02/2011 20:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,65,11.0014,2,71,69
04/02/2011 21:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,70,11.0014,2,43,41
04/02/2011 22:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,65,11.0014,1,46,45
04/02/2011 23:00,Spring,No,Not a weekend,Cloudy,9.84,12.12,70,8.9981,1,31,30
05/02/2011 00:00,Spring,No,Holiday,Cloudy,9.84,12.12,70,11.0014,3,39,36
05/02/2011 01:00,Spring,No,Holiday,Cloudy,9.84,12.12,65,11.0014,1,18,17
05/02/2011 02:00,Spring,No,Holiday,Cloudy,9.84,12.12,75,11.0014,5,17,12
05/02/2011 03:00,Spring,No,Holiday,Cloudy,9.84,12.12,75,11.0014,1,11,10
05/02/2011 04:00,Spring,No,Holiday,Light Rain,9.02,11.365,93,8.9981,0,8,8
05/02/2011 05:00,Spring,No,Holiday,Light Rain,8.2,11.365,100,6.0032,0,9,9
05/02/2011 06:00,Spring,No,Holiday,Light Rain,8.2,12.88,100,0,0,4,4
05/02/2011 07:00,Spring,No,Holiday,Light Rain,9.02,12.88,93,6.0032,0,4,4
05/02/2011 08:00,Spring,No,Holiday,Light Rain,8.2,11.365,100,6.0032,0,10,10
05/02/2011 09:00,Spring,No,Holiday,Light Rain,8.2,11.365,100,6.0032,3,20,17
05/02/2011 10:00,Spring,No,Holiday,Light Rain,8.2,10.605,100,8.9981,3,34,31
05/02/2011 11:00,Spring,No,Holiday,Light Rain,9.02,11.365,100,8.9981,1,47,46
05/02/2011 12:00,Spring,No,Holiday,Light Rain,9.02,11.365,100,11.0014,10,52,42
05/02/2011 13:00,Spring,No,Holiday,Light Rain,9.02,11.365,100,11.0014,10,72,62
05/02/2011 14:00,Spring,No,Holiday,Light Rain,9.02,13.635,100,0,5,55,50
05/02/2011 15:00,Spring,No,Holiday,Light Rain,9.02,13.635,100,0,11,60,49
05/02/2011 16:00,Spring,No,Holiday,Light Rain,9.02,11.365,100,8.9981,8,71,63
05/02/2011 17:00,Spring,No,Holiday,Cloudy,9.84,10.605,100,19.0012,14,78,64
05/02/2011 18:00,Spring,No,Holiday,Cloudy,11.48,12.12,93,30.0026,2,83,81
05/02/2011 19:00,Spring,No,Holiday,Cloudy,11.48,12.12,93,30.0026,6,84,78
05/02/2011 20:00,Spring,No,Holiday,Clear,12.3,14.395,87,16.9979,5,69,64
05/02/2011 21:00,Spring,No,Holiday,Clear,10.66,12.88,100,12.998,3,56,53
05/02/2011 22:00,Spring,No,Holiday,Clear,10.66,13.635,93,8.9981,2,45,43
05/02/2011 23:00,Spring,No,Holiday,Clear,10.66,12.88,93,15.0013,7,59,52
06/02/2011 00:00,Spring,No,Holiday,Clear,10.66,12.88,70,12.998,2,39,37
06/02/2011 01:00,Spring,No,Holiday,Clear,10.66,11.365,65,27.9993,4,44,40
06/02/2011 02:00,Spring,No,Holiday,Clear,10.66,11.365,60,22.0028,0,20,20
06/02/2011 03:00,Spring,No,Holiday,Clear,10.66,14.395,60,6.0032,3,13,10
06/02/2011 04:00,Spring,No,Holiday,Clear,10.66,11.365,60,23.9994,0,2,2
06/02/2011 05:00,Spring,No,Holiday,Clear,10.66,12.88,60,15.0013,0,1,1
06/02/2011 06:00,Spring,No,Holiday,Clear,10.66,12.88,60,15.0013,0,1,1
06/02/2011 07:00,Spring,No,Holiday,Clear,9.84,12.12,65,11.0014,0,8,8
06/02/2011 08:00,Spring,No,Holiday,Clear,9.84,12.88,65,7.0015,2,23,21
06/02/2011 09:00,Spring,No,Holiday,Clear,11.48,14.395,56,7.0015,7,45,38
06/02/2011 10:00,Spring,No,Holiday,Clear,12.3,14.395,52,16.9979,15,89,74
06/02/2011 11:00,Spring,No,Holiday,Clear,13.12,15.15,49,16.9979,28,117,89
06/02/2011 12:00,Spring,No,Holiday,Clear,13.94,16.665,46,0,48,174,126
06/02/2011 13:00,Spring,No,Holiday,Clear,13.94,18.18,46,0,47,182,135
06/02/2011 14:00,Spring,No,Holiday,Clear,13.94,17.425,46,6.0032,47,161,114
06/02/2011 15:00,Spring,No,Holiday,Clear,13.94,17.425,46,6.0032,52,182,130
06/02/2011 16:00,Spring,No,Holiday,Clear,13.94,17.425,49,7.0015,42,157,115
06/02/2011 17:00,Spring,No,Holiday,Clear,13.94,18.18,46,0,24,121,97
06/02/2011 18:00,Spring,No,Holiday,Clear,12.3,15.15,56,11.0014,13,78,65
06/02/2011 19:00,Spring,No,Holiday,Clear,11.48,14.395,61,8.9981,1,21,20
06/02/2011 20:00,Spring,No,Holiday,Clear,11.48,14.395,61,7.0015,5,26,21
06/02/2011 21:00,Spring,No,Holiday,Clear,10.66,15.15,60,0,5,27,22
06/02/2011 22:00,Spring,No,Holiday,Clear,10.66,15.15,60,0,5,62,57
06/02/2011 23:00,Spring,No,Holiday,Clear,9.84,14.395,65,0,4,30,26
